file_id,relative_path,extension,size_bytes,sha256,role,adapter,evidence_level,claim_binding,generated_by,tracked_in_git,inside_release_package
F10650,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_005.xml,.xml,49,28bf8cc13a278aa30c377d4334337a35c2b341c7a6eab38df8cf9eb98c464459,derived_result,logisim,L0_METADATA,,artifactgate_cli,no,no
F10651,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_006.circ,.circ,47,4d944a9d5ad16b79bdffc72fbe59d9367853504c9d150ed2ac4a2ac7681ac249,derived_result,logisim,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10652,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_006.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,logisim,L3_SIMULATION,,artifactgate_cli,no,no
F10653,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_006.xml,.xml,49,2d2dc93164e434086f1332a6ca0dbd6a69967833feff1a651c55b6757d35d3bc,derived_result,logisim,L0_METADATA,,artifactgate_cli,no,no
F10654,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_007.circ,.circ,47,dfd79c27060f667d5c3d85f09682418cd982c28ec75e40057204d16c3528aac1,derived_result,logisim,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10655,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_007.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,logisim,L3_SIMULATION,,artifactgate_cli,no,no
F10656,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_007.xml,.xml,49,d3c36daef711d88a162440c3d0356adddc8e9d5b9bcad9c49b1f53176d5fbd28,derived_result,logisim,L0_METADATA,,artifactgate_cli,no,no
F10657,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_008.circ,.circ,47,ee6bbaec70b0acbabb73bb1bbe5fa7f31038d6fd4e94259f952b983adb3579b0,derived_result,logisim,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10658,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_008.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,logisim,L3_SIMULATION,,artifactgate_cli,no,no
F10659,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_008.xml,.xml,49,82cfacf27b31314b286520660c283a75c3c2f31d190a4b9a3cbc550f558a3204,derived_result,logisim,L0_METADATA,,artifactgate_cli,no,no
F10660,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_009.circ,.circ,47,afd0f2cc4bbc9e7125f35199ea311c7285d5d4ee9cc50c14ae8bd94409808116,derived_result,logisim,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10661,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_009.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,logisim,L3_SIMULATION,,artifactgate_cli,no,no
F10662,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_009.xml,.xml,49,d1a44621772fc6cb959b5cc57bc41241689c4cbec5833957d057b084ae44620e,derived_result,logisim,L0_METADATA,,artifactgate_cli,no,no
F10663,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_010.circ,.circ,48,1803dcf789db32d9787c2b7e4ae0f4fe19478d65821d78120f97cb77de7b25bc,derived_result,logisim,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10664,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_010.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,logisim,L3_SIMULATION,,artifactgate_cli,no,no
F10665,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_010.xml,.xml,50,7dccf5e7214622dda6220b57a355ca2295a47a2bf1060927780a8f2c48f48972,derived_result,logisim,L0_METADATA,,artifactgate_cli,no,no
F10666,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_011.circ,.circ,48,770f47168abdbcf138107d3f40aecee8cc6914f31fe00c6841f94cf570682f44,derived_result,logisim,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10667,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_011.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,logisim,L3_SIMULATION,,artifactgate_cli,no,no
F10668,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_011.xml,.xml,50,2bdc24b9915267d0e887823da628b993cb9d224dc70f5c8231b4302897863986,derived_result,logisim,L0_METADATA,,artifactgate_cli,no,no
F10669,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_012.circ,.circ,48,45cd8c1eef9033f18dd76e6fd8261b2355e2990d38455ba9a2e1822be21aa6b5,derived_result,logisim,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10670,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_012.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,logisim,L3_SIMULATION,,artifactgate_cli,no,no
F10671,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_012.xml,.xml,50,9368c335fe674900558c5f6b66209f29392e13e5fa563d86010e99e0d7e9fed9,derived_result,logisim,L0_METADATA,,artifactgate_cli,no,no
F10672,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_013.circ,.circ,48,f94dfceb83e714b89bc504161946f6bd581656801a60e63b2fe3c1ceefb1d0d9,derived_result,logisim,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10673,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_013.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,logisim,L3_SIMULATION,,artifactgate_cli,no,no
F10674,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_013.xml,.xml,50,b7396f96e066e0ac7777627a1880639a9c1c158c5fb9e7e018a3af1568b8c6d2,derived_result,logisim,L0_METADATA,,artifactgate_cli,no,no
F10675,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_014.circ,.circ,48,0bb665863b2d39fde229057951f0ba56ddb1f6c5f5c9e6d454a261c3779224a2,derived_result,logisim,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10676,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_014.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,logisim,L3_SIMULATION,,artifactgate_cli,no,no
F10677,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_014.xml,.xml,50,d0d8d23552ab4187bcafc70f08528bf1344113e33eb23090f2bf667c179115b9,derived_result,logisim,L0_METADATA,,artifactgate_cli,no,no
F10678,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_015.circ,.circ,48,a63ca5d30c73e6d144e6e658b1b565edb1689119c96c7e2cc6d1529ccd603c77,derived_result,logisim,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10679,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_015.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,logisim,L3_SIMULATION,,artifactgate_cli,no,no
F10680,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_015.xml,.xml,50,d61776e08f52ecfe2df24e725a1f23019e808197a93109eeab1cdb9c5e2733b0,derived_result,logisim,L0_METADATA,,artifactgate_cli,no,no
F10681,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_016.circ,.circ,48,03019e39009f05d7294e02aa1c6d7546e42344e8ca3642b1098c3e67e4529e1f,derived_result,logisim,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10682,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_016.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,logisim,L3_SIMULATION,,artifactgate_cli,no,no
F10683,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_016.xml,.xml,50,1b47c44340af6e704079c2341a4fcad836d19aa6503195ce71a9688d83357bda,derived_result,logisim,L0_METADATA,,artifactgate_cli,no,no
F10684,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_017.circ,.circ,48,d0083e40918a037f427a6ef4dd7ceabdafaf96898c97789179f825d01f66c30f,derived_result,logisim,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10685,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_017.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,logisim,L3_SIMULATION,,artifactgate_cli,no,no
F10686,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_017.xml,.xml,50,0412e990a89594459c4dd5efca48152e57ae694494a48605639fa1248dedc8a1,derived_result,logisim,L0_METADATA,,artifactgate_cli,no,no
F10687,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_018.circ,.circ,48,331fbda58144f25763111d3858acba1da53c30cb25089d24e82f16dd718e39e4,derived_result,logisim,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10688,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_018.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,logisim,L3_SIMULATION,,artifactgate_cli,no,no
F10689,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_018.xml,.xml,50,d0315342fc071c0eed757b414fce30fa770db14ddfb3e3fbedde63d6c6d59296,derived_result,logisim,L0_METADATA,,artifactgate_cli,no,no
F10690,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_019.circ,.circ,48,933e901cd7dc259c182b932f0073e459cfc8ee1cc9eec3dd44ff229997f6d773,derived_result,logisim,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10691,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_019.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,logisim,L3_SIMULATION,,artifactgate_cli,no,no
F10692,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_019.xml,.xml,50,bbc9d5da9480791e8efb0f02783d329713122385f4765776c4e7a0730f52441c,derived_result,logisim,L0_METADATA,,artifactgate_cli,no,no
F10693,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_020.circ,.circ,48,66274f19611cfb806a767d2ddc0a5cb2ba40d78cb3c458383ecb4d9a1f22cad3,derived_result,logisim,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10694,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_020.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,logisim,L3_SIMULATION,,artifactgate_cli,no,no
F10695,outputs/rq1_logisim/raw_artifacts/generated_coverage/logic_case_020.xml,.xml,50,de5df6ddd2b4c82eb5f64bb54553a76096590679bf2f786afc41e0c4c7157b57,derived_result,logisim,L0_METADATA,,artifactgate_cli,no,no
F10696,outputs/rq1_ltspice/artifact_index.csv,.csv,21167,717dd9a9352351f23134310c1d91d6186e074688731efe09468522c38b485f8c,manifest,ltspice,L0_METADATA,,artifactgate_cli,no,no
F10697,outputs/rq1_ltspice/artifact_index.json,.json,38593,eb62c23bbe05c726f105b993174cdb25bf04f7a60c6a3e0412dc2ee02d43bc7d,manifest,ltspice,L0_METADATA,,artifactgate_cli,no,no
F10698,outputs/rq1_ltspice/provenance.json,.json,134,f803799be366ac32e8e0d28717716234293dd3df6f3b0dabe23a21be3b8ebe20,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10699,outputs/rq1_ltspice/raw_artifacts/README.md,.md,111,c939df0117682780b2975a036accb56d87547d382dd889075a2fdc9fd38ec3ef,derived_result,ltspice,L0_METADATA,,artifactgate_cli,no,no
F10700,outputs/rq1_ltspice/raw_artifacts/example.asc,.asc,26,1597d141b83b04c71aef49f272aa0d471be634bb25c24841ac03bc8668ea223d,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10701,outputs/rq1_ltspice/raw_artifacts/run.log,.log,35,70c6443d79b3899f64eca22145d536fb948c474361d103bd52b60ece09ae34f3,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10702,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_001.asc,.asc,59,62923bd9bf567d7a893daa9591ca52f6254a4cd08faca11d27737df6aab9c050,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10703,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_001.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10704,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_001.log,.log,66,9568e5f92061a8a73e0095b880d1d113daaf285eca1caed53edab2c94fa6cc90,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10705,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_002.asc,.asc,59,8867d2df610ec0920edd05c0a109c63baeaf137e64629f4b1877f61769513918,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10706,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_002.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10707,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_002.log,.log,66,19a5f52325b079835db30aabfb502572a17bea2c56e35b821ef0460e50d56d45,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10708,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_003.asc,.asc,59,7cceb0ba503c356578b3d13d94528f29ed782fbba503e0e9cfa4d2f0b105dca8,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10709,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_003.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10710,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_003.log,.log,66,45475587acdbc83371d1380e25bb9aa1023e63663026bcbf78258cd43619d593,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10711,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_004.asc,.asc,59,78a056525127382c06ca653e1602a6b533f44328b125d073283b9b67b3767959,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10712,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_004.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10713,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_004.log,.log,66,e8fe0231439a9ebf64ccfbefbbbefd8643cc8ca45bfa71bae7f829d2d1b7ae0f,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10714,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_005.asc,.asc,59,347f06a12f42f8cf38e45237b0168b2e73dd20bddbe332905146b769d07e869a,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10715,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_005.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10716,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_005.log,.log,66,1e2b56df3e78ac078c34d9c3e062997fe6f8e35527f384da797ebea45a5bca28,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10717,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_006.asc,.asc,59,132071ccf60d1e5e4231aff47c202cf2e960a5f487029aff888fe92932603a5a,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10718,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_006.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10719,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_006.log,.log,66,849e2dc21d3d192921ca5a6f4ffdaedcf23850d6ea5f0d22c435daa007bbf3a2,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10720,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_007.asc,.asc,59,be7754de45325a11d97c54fb129b2e8d9cb054897920b1994448c31215968e00,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10721,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_007.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10722,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_007.log,.log,66,8c85356ff1995f87d849bfdd388cfd2c6ef18a8c229b1d3b357ef4192711ba43,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10723,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_008.asc,.asc,59,43ed15c3c02596cae780f22b0a5c47aece3cce001c45f508143585e65d1576d6,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10724,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_008.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10725,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_008.log,.log,66,905d1487832c5bee492af5268b8c0a269b725627155f36e2ba3b5f3af2702fca,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10726,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_009.asc,.asc,59,b3dc981dee995849192392b2b8d610786a1794e039d03a498c01e0945b52cfdf,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10727,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_009.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10728,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_009.log,.log,66,400819c403085a7cd84bbc1f53fa818e06bbd637c1516231c63c276e8340e5bd,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10729,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_010.asc,.asc,60,2bf8522ccdbedfba4bc8d89f6927a665d7509367ae8ccad04b68389cba7cffc7,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10730,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_010.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10731,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_010.log,.log,67,4ee4c1ed4ce3d2cbc33ae7585c0c62cfd5e4e51d5ace5b5a4f6dfd2d438256ba,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10732,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_011.asc,.asc,60,2a01d88cfac65ca6861f5d42abe3978e004d2c96d752938cb3f84972bcac5b47,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10733,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_011.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10734,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_011.log,.log,67,266cc7aa10f86eed5318df2a1cd64941b1a1f9d6e96c73628dde2d96a2a5fff5,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10735,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_012.asc,.asc,60,ebc27f274940166d02af1be73e2d07d6247fd7a829c14ad9e394f35d30a82e8a,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10736,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_012.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10737,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_012.log,.log,67,1bac9bc972b629d448c426e466002b157295f0fd56443af8ef95bcd2c2c1ddd7,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10738,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_013.asc,.asc,60,11bdcdd14edd611cb637d29a8d221d757fa0b3cf421e85ca4af053929fb1318d,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10739,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_013.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10740,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_013.log,.log,67,b1e78478aeddb7ee825a30ebe907bff70cff992db9235bac43877f2ff6c08d42,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10741,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_014.asc,.asc,60,b68a39fa69bbccc5efb08ea682a6d351f37df0fdc4cf5acc64f89bb59f7b0c3e,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10742,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_014.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10743,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_014.log,.log,67,38d7bd1a91345c1bb81902c1a438c0e897cfb1a10dd1031f13f3e8781672c3f4,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10744,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_015.asc,.asc,60,48bb6f84627dcc85107c64270cf3642fe9b09bd7681124f9713052bccdbc1bcb,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10745,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_015.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10746,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_015.log,.log,67,aa5a7b1c1bf1832b09e1f3a05b024febbadb795189513e2809a7378c033866e9,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10747,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_016.asc,.asc,60,2777b68287e3465b8bf120147dbf9e49d5acf6ecb3f2ab450592bf699af3f572,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10748,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_016.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10749,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_016.log,.log,67,268d3b054f6c80a9ed7f00904bcc324109b57bfb4dc10f8d194dd11077c2c6bf,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10750,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_017.asc,.asc,60,0d320baa04be7a76a014c5306efdaf6912f7df74d1df55f20856c3f684bd6e9b,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10751,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_017.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10752,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_017.log,.log,67,e91b7c2d290e335c8ad70f7eb228afe02ba39410b0d166243b73f831cc17ad8c,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10753,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_018.asc,.asc,60,7cdf8ab40075756e11111df8f685cad3590ef4da688dc0242f3da45eabe3d545,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10754,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_018.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10755,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_018.log,.log,67,15b678b01d6ccb0fa9f45a15ef1f6b71b38ac264264b3db925d431b194466027,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10756,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_019.asc,.asc,60,d9d45e6a7cffcdfb3e5be4ab1e27e4b25ac9c48960459122b351f1ed6a191b17,derived_result,ltspice,L1_SOURCE_EXISTS,,artifactgate_cli,no,no
F10757,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_019.csv,.csv,35,8eb70b0e467f47de84b8a7a5377b8e654d1f40c1a2ef2cffa1bd8dde6a1c3553,derived_result,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
F10758,outputs/rq1_ltspice/raw_artifacts/generated_coverage/metadata_case_019.log,.log,67,0c00ec91ed7f6ae491fb4f7ddb32274d374ac0785f89db4f1c090dd389b6a719,raw_log,ltspice,L3_SIMULATION,,artifactgate_cli,no,no
