category,claim_id,claim_text,current_evidence,detected_pattern,expected_status,safe_rewrite,status
ambiguous_claims,CB-EDA-0978,The case has hardware-like implications and needs external evidence for stronger claims 78.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0979,"The package may support external tool analysis for case 79, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0980,"The result could be implementation-ready for case 80, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0981,The case has hardware-like implications and needs external evidence for stronger claims 81.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0982,"The package may support external tool analysis for case 82, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0983,"The result could be implementation-ready for case 83, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0984,The case has hardware-like implications and needs external evidence for stronger claims 84.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0985,"The package may support external tool analysis for case 85, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0986,"The result could be implementation-ready for case 86, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0987,The case has hardware-like implications and needs external evidence for stronger claims 87.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0988,"The package may support external tool analysis for case 88, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0989,"The result could be implementation-ready for case 89, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0990,The case has hardware-like implications and needs external evidence for stronger claims 90.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0991,"The package may support external tool analysis for case 91, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0992,"The result could be implementation-ready for case 92, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0993,The case has hardware-like implications and needs external evidence for stronger claims 93.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0994,"The package may support external tool analysis for case 94, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0995,"The result could be implementation-ready for case 95, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0996,The case has hardware-like implications and needs external evidence for stronger claims 96.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0997,"The package may support external tool analysis for case 97, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0998,"The result could be implementation-ready for case 98, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-0999,The case has hardware-like implications and needs external evidence for stronger claims 99.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1000,"The package may support external tool analysis for case 100, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1001,"The result could be implementation-ready for case 101, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1002,The case has hardware-like implications and needs external evidence for stronger claims 102.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1003,"The package may support external tool analysis for case 103, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1004,"The result could be implementation-ready for case 104, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1005,The case has hardware-like implications and needs external evidence for stronger claims 105.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1006,"The package may support external tool analysis for case 106, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1007,"The result could be implementation-ready for case 107, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1008,The case has hardware-like implications and needs external evidence for stronger claims 108.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1009,"The package may support external tool analysis for case 109, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1010,"The result could be implementation-ready for case 110, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1011,The case has hardware-like implications and needs external evidence for stronger claims 111.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1012,"The package may support external tool analysis for case 112, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1013,"The result could be implementation-ready for case 113, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1014,The case has hardware-like implications and needs external evidence for stronger claims 114.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1015,"The package may support external tool analysis for case 115, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1016,"The result could be implementation-ready for case 116, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1017,The case has hardware-like implications and needs external evidence for stronger claims 117.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1018,"The package may support external tool analysis for case 118, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1019,"The result could be implementation-ready for case 119, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1020,The case has hardware-like implications and needs external evidence for stronger claims 120.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1021,"The package may support external tool analysis for case 121, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1022,"The result could be implementation-ready for case 122, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1023,The case has hardware-like implications and needs external evidence for stronger claims 123.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1024,"The package may support external tool analysis for case 124, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1025,"The result could be implementation-ready for case 125, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1026,The case has hardware-like implications and needs external evidence for stronger claims 126.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1027,"The package may support external tool analysis for case 127, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1028,"The result could be implementation-ready for case 128, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1029,The case has hardware-like implications and needs external evidence for stronger claims 129.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1030,"The package may support external tool analysis for case 130, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1031,"The result could be implementation-ready for case 131, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1032,The case has hardware-like implications and needs external evidence for stronger claims 132.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1033,"The package may support external tool analysis for case 133, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1034,"The result could be implementation-ready for case 134, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1035,The case has hardware-like implications and needs external evidence for stronger claims 135.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1036,"The package may support external tool analysis for case 136, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1037,"The result could be implementation-ready for case 137, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1038,The case has hardware-like implications and needs external evidence for stronger claims 138.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1039,"The package may support external tool analysis for case 139, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1040,"The result could be implementation-ready for case 140, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1041,The case has hardware-like implications and needs external evidence for stronger claims 141.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1042,"The package may support external tool analysis for case 142, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1043,"The result could be implementation-ready for case 143, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1044,The case has hardware-like implications and needs external evidence for stronger claims 144.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1045,"The package may support external tool analysis for case 145, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1046,"The result could be implementation-ready for case 146, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1047,The case has hardware-like implications and needs external evidence for stronger claims 147.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1048,"The package may support external tool analysis for case 148, which needs external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1049,"The result could be implementation-ready for case 149, but requires external evidence.",L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
ambiguous_claims,CB-EDA-1050,The case has hardware-like implications and needs external evidence for stronger claims 150.,L3_SIMULATION,external evidence qualifier,NEEDS_EXTERNAL_EVIDENCE,mark as pending external evidence,NEEDS_EXTERNAL_EVIDENCE
paraphrase_hard_cases,CB-EDA-1051,The synthesis evidence makes the design ready for FPGA deployment in case 1.,L3_SIMULATION,semantic hardware/board overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1052,The flow closes the gap to implementation feasibility for case 2.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1053,The design path has hardware-level implications for case 3.,L3_SIMULATION,semantic hardware/board implication overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1054,The generated reports imply timing feasibility for case 4.,L3_SIMULATION,semantic timing overclaim,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1055,The module is implementation-ready for runtime use in case 5.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1056,The synthesis evidence makes the design ready for FPGA deployment in case 6.,L3_SIMULATION,semantic hardware/board overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1057,The flow closes the gap to implementation feasibility for case 7.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1058,The design path has hardware-level implications for case 8.,L3_SIMULATION,semantic hardware/board implication overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1059,The generated reports imply timing feasibility for case 9.,L3_SIMULATION,semantic timing overclaim,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1060,The module is implementation-ready for runtime use in case 10.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1061,The synthesis evidence makes the design ready for FPGA deployment in case 11.,L3_SIMULATION,semantic hardware/board overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1062,The flow closes the gap to implementation feasibility for case 12.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1063,The design path has hardware-level implications for case 13.,L3_SIMULATION,semantic hardware/board implication overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1064,The generated reports imply timing feasibility for case 14.,L3_SIMULATION,semantic timing overclaim,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1065,The module is implementation-ready for runtime use in case 15.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1066,The synthesis evidence makes the design ready for FPGA deployment in case 16.,L3_SIMULATION,semantic hardware/board overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1067,The flow closes the gap to implementation feasibility for case 17.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1068,The design path has hardware-level implications for case 18.,L3_SIMULATION,semantic hardware/board implication overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1069,The generated reports imply timing feasibility for case 19.,L3_SIMULATION,semantic timing overclaim,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1070,The module is implementation-ready for runtime use in case 20.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1071,The synthesis evidence makes the design ready for FPGA deployment in case 21.,L3_SIMULATION,semantic hardware/board overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1072,The flow closes the gap to implementation feasibility for case 22.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1073,The design path has hardware-level implications for case 23.,L3_SIMULATION,semantic hardware/board implication overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1074,The generated reports imply timing feasibility for case 24.,L3_SIMULATION,semantic timing overclaim,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1075,The module is implementation-ready for runtime use in case 25.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1076,The synthesis evidence makes the design ready for FPGA deployment in case 26.,L3_SIMULATION,semantic hardware/board overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1077,The flow closes the gap to implementation feasibility for case 27.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1078,The design path has hardware-level implications for case 28.,L3_SIMULATION,semantic hardware/board implication overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1079,The generated reports imply timing feasibility for case 29.,L3_SIMULATION,semantic timing overclaim,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1080,The module is implementation-ready for runtime use in case 30.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1081,The synthesis evidence makes the design ready for FPGA deployment in case 31.,L3_SIMULATION,semantic hardware/board overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1082,The flow closes the gap to implementation feasibility for case 32.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1083,The design path has hardware-level implications for case 33.,L3_SIMULATION,semantic hardware/board implication overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1084,The generated reports imply timing feasibility for case 34.,L3_SIMULATION,semantic timing overclaim,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1085,The module is implementation-ready for runtime use in case 35.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1086,The synthesis evidence makes the design ready for FPGA deployment in case 36.,L3_SIMULATION,semantic hardware/board overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1087,The flow closes the gap to implementation feasibility for case 37.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1088,The design path has hardware-level implications for case 38.,L3_SIMULATION,semantic hardware/board implication overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1089,The generated reports imply timing feasibility for case 39.,L3_SIMULATION,semantic timing overclaim,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1090,The module is implementation-ready for runtime use in case 40.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1091,The synthesis evidence makes the design ready for FPGA deployment in case 41.,L3_SIMULATION,semantic hardware/board overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1092,The flow closes the gap to implementation feasibility for case 42.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1093,The design path has hardware-level implications for case 43.,L3_SIMULATION,semantic hardware/board implication overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1094,The generated reports imply timing feasibility for case 44.,L3_SIMULATION,semantic timing overclaim,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1095,The module is implementation-ready for runtime use in case 45.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1096,The synthesis evidence makes the design ready for FPGA deployment in case 46.,L3_SIMULATION,semantic hardware/board overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1097,The flow closes the gap to implementation feasibility for case 47.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1098,The design path has hardware-level implications for case 48.,L3_SIMULATION,semantic hardware/board implication overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1099,The generated reports imply timing feasibility for case 49.,L3_SIMULATION,semantic timing overclaim,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1100,The module is implementation-ready for runtime use in case 50.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1101,The synthesis evidence makes the design ready for FPGA deployment in case 51.,L3_SIMULATION,semantic hardware/board overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1102,The flow closes the gap to implementation feasibility for case 52.,L3_SIMULATION,implementation-readiness overclaim,UNSUPPORTED,state only the observed software evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1103,The design path has hardware-level implications for case 53.,L3_SIMULATION,semantic hardware/board implication overclaim,UNSUPPORTED,software-only simulation/synthesis evidence,UNSUPPORTED
paraphrase_hard_cases,CB-EDA-1104,The generated reports imply timing feasibility for case 54.,L3_SIMULATION,semantic timing overclaim,UNSUPPORTED,Yosys/open-source synthesis evidence only,UNSUPPORTED
