artifact_id,path,tool,artifact_type,expected_evidence_level,dataset_split,evaluation_group,supported_positive_claims,allowed_claims,forbidden_claims
VENDOR-0010,vendor/vendor_implementation_10.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0011,vendor/vendor_implementation_11.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0012,vendor/vendor_implementation_12.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0013,vendor/vendor_implementation_13.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0014,vendor/vendor_implementation_14.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0015,vendor/vendor_implementation_15.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0016,vendor/vendor_implementation_16.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0017,vendor/vendor_implementation_17.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0018,vendor/vendor_implementation_18.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0019,vendor/vendor_implementation_19.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0020,vendor/vendor_implementation_20.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0021,vendor/vendor_implementation_21.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0022,vendor/vendor_implementation_22.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0023,vendor/vendor_implementation_23.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0024,vendor/vendor_implementation_24.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0025,vendor/vendor_implementation_25.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0026,vendor/vendor_implementation_26.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0027,vendor/vendor_implementation_27.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0028,vendor/vendor_implementation_28.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0029,vendor/vendor_implementation_29.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0030,vendor/vendor_implementation_30.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0031,vendor/vendor_implementation_31.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0032,vendor/vendor_implementation_32.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0033,vendor/vendor_implementation_33.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0034,vendor/vendor_implementation_34.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0035,vendor/vendor_implementation_35.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0036,vendor/vendor_implementation_36.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0037,vendor/vendor_implementation_37.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0038,vendor/vendor_implementation_38.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0039,vendor/vendor_implementation_39.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0040,vendor/vendor_implementation_40.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0041,vendor/vendor_implementation_41.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0042,vendor/vendor_implementation_42.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0043,vendor/vendor_implementation_43.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0044,vendor/vendor_implementation_44.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0045,vendor/vendor_implementation_45.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0046,vendor/vendor_implementation_46.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0047,vendor/vendor_implementation_47.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0048,vendor/vendor_implementation_48.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0049,vendor/vendor_implementation_49.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0050,vendor/vendor_implementation_50.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0051,vendor/vendor_implementation_51.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0052,vendor/vendor_implementation_52.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0053,vendor/vendor_implementation_53.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0054,vendor/vendor_implementation_54.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0055,vendor/vendor_implementation_55.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0056,vendor/vendor_implementation_56.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0057,vendor/vendor_implementation_57.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0058,vendor/vendor_implementation_58.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0059,vendor/vendor_implementation_59.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0060,vendor/vendor_implementation_60.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0061,vendor/vendor_implementation_61.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0062,vendor/vendor_implementation_62.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0063,vendor/vendor_implementation_63.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0064,vendor/vendor_implementation_64.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0065,vendor/vendor_implementation_65.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0066,vendor/vendor_implementation_66.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0067,vendor/vendor_implementation_67.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0068,vendor/vendor_implementation_68.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0069,vendor/vendor_implementation_69.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0070,vendor/vendor_implementation_70.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0071,vendor/vendor_implementation_71.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0072,vendor/vendor_implementation_72.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0073,vendor/vendor_implementation_73.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0074,vendor/vendor_implementation_74.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0075,vendor/vendor_implementation_75.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0076,vendor/vendor_implementation_76.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0077,vendor/vendor_implementation_77.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0078,vendor/vendor_implementation_78.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0079,vendor/vendor_implementation_79.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
VENDOR-0080,vendor/vendor_implementation_80.rpt,Vivado stub,unsupported vendor implementation placeholders,L5_VENDOR_IMPLEMENTATION,holdout,cross_tool_holdout,no,unsupported vendor implementation placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0001,vendor/bitstream_stub_1.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0002,vendor/bitstream_stub_2.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0003,vendor/bitstream_stub_3.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0004,vendor/bitstream_stub_4.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0005,vendor/bitstream_stub_5.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0006,vendor/bitstream_stub_6.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0007,vendor/bitstream_stub_7.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0008,vendor/bitstream_stub_8.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0009,vendor/bitstream_stub_9.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0010,vendor/bitstream_stub_10.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0011,vendor/bitstream_stub_11.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0012,vendor/bitstream_stub_12.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0013,vendor/bitstream_stub_13.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0014,vendor/bitstream_stub_14.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0015,vendor/bitstream_stub_15.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0016,vendor/bitstream_stub_16.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0017,vendor/bitstream_stub_17.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0018,vendor/bitstream_stub_18.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0019,vendor/bitstream_stub_19.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0020,vendor/bitstream_stub_20.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0021,vendor/bitstream_stub_21.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0022,vendor/bitstream_stub_22.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0023,vendor/bitstream_stub_23.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0024,vendor/bitstream_stub_24.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0025,vendor/bitstream_stub_25.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0026,vendor/bitstream_stub_26.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0027,vendor/bitstream_stub_27.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0028,vendor/bitstream_stub_28.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0029,vendor/bitstream_stub_29.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0030,vendor/bitstream_stub_30.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0031,vendor/bitstream_stub_31.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0032,vendor/bitstream_stub_32.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0033,vendor/bitstream_stub_33.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0034,vendor/bitstream_stub_34.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0035,vendor/bitstream_stub_35.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0036,vendor/bitstream_stub_36.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0037,vendor/bitstream_stub_37.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0038,vendor/bitstream_stub_38.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0039,vendor/bitstream_stub_39.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0040,vendor/bitstream_stub_40.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0041,vendor/bitstream_stub_41.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0042,vendor/bitstream_stub_42.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0043,vendor/bitstream_stub_43.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0044,vendor/bitstream_stub_44.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0045,vendor/bitstream_stub_45.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0046,vendor/bitstream_stub_46.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0047,vendor/bitstream_stub_47.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0048,vendor/bitstream_stub_48.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0049,vendor/bitstream_stub_49.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0050,vendor/bitstream_stub_50.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0051,vendor/bitstream_stub_51.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0052,vendor/bitstream_stub_52.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
BITSTREAM-0053,vendor/bitstream_stub_53.bit,Vivado stub,unsupported bitstream placeholders,L6_BITSTREAM,holdout,cross_tool_holdout,no,unsupported bitstream placeholders is recorded,claims above the recorded software evidence level
