claim_id,category,claim_type,claim_text,expected_status
CB-EDA-0700,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 50.,UNSUPPORTED
CB-EDA-0701,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 51.,UNSUPPORTED
CB-EDA-0702,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 52.,UNSUPPORTED
CB-EDA-0703,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 53.,UNSUPPORTED
CB-EDA-0704,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 54.,UNSUPPORTED
CB-EDA-0705,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 55.,UNSUPPORTED
CB-EDA-0706,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 56.,UNSUPPORTED
CB-EDA-0707,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 57.,UNSUPPORTED
CB-EDA-0708,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 58.,UNSUPPORTED
CB-EDA-0709,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 59.,UNSUPPORTED
CB-EDA-0710,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 60.,UNSUPPORTED
CB-EDA-0711,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 61.,UNSUPPORTED
CB-EDA-0712,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 62.,UNSUPPORTED
CB-EDA-0713,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 63.,UNSUPPORTED
CB-EDA-0714,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 64.,UNSUPPORTED
CB-EDA-0715,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 65.,UNSUPPORTED
CB-EDA-0716,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 66.,UNSUPPORTED
CB-EDA-0717,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 67.,UNSUPPORTED
CB-EDA-0718,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 68.,UNSUPPORTED
CB-EDA-0719,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 69.,UNSUPPORTED
CB-EDA-0720,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 70.,UNSUPPORTED
CB-EDA-0721,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 71.,UNSUPPORTED
CB-EDA-0722,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 72.,UNSUPPORTED
CB-EDA-0723,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 73.,UNSUPPORTED
CB-EDA-0724,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 74.,UNSUPPORTED
CB-EDA-0725,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 75.,UNSUPPORTED
CB-EDA-0726,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 76.,UNSUPPORTED
CB-EDA-0727,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 77.,UNSUPPORTED
CB-EDA-0728,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 78.,UNSUPPORTED
CB-EDA-0729,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 79.,UNSUPPORTED
CB-EDA-0730,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 80.,UNSUPPORTED
CB-EDA-0731,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 81.,UNSUPPORTED
CB-EDA-0732,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 82.,UNSUPPORTED
CB-EDA-0733,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 83.,UNSUPPORTED
CB-EDA-0734,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 84.,UNSUPPORTED
CB-EDA-0735,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 85.,UNSUPPORTED
CB-EDA-0736,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 86.,UNSUPPORTED
CB-EDA-0737,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 87.,UNSUPPORTED
CB-EDA-0738,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 88.,UNSUPPORTED
CB-EDA-0739,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 89.,UNSUPPORTED
CB-EDA-0740,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 90.,UNSUPPORTED
CB-EDA-0741,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 91.,UNSUPPORTED
CB-EDA-0742,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 92.,UNSUPPORTED
CB-EDA-0743,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 93.,UNSUPPORTED
CB-EDA-0744,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 94.,UNSUPPORTED
CB-EDA-0745,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 95.,UNSUPPORTED
CB-EDA-0746,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 96.,UNSUPPORTED
CB-EDA-0747,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 97.,UNSUPPORTED
CB-EDA-0748,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 98.,UNSUPPORTED
CB-EDA-0749,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 99.,UNSUPPORTED
CB-EDA-0750,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 100.,UNSUPPORTED
CB-EDA-0751,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 101.,UNSUPPORTED
CB-EDA-0752,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 102.,UNSUPPORTED
CB-EDA-0753,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 103.,UNSUPPORTED
CB-EDA-0754,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 104.,UNSUPPORTED
CB-EDA-0755,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 105.,UNSUPPORTED
CB-EDA-0756,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 106.,UNSUPPORTED
CB-EDA-0757,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 107.,UNSUPPORTED
CB-EDA-0758,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 108.,UNSUPPORTED
CB-EDA-0759,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 109.,UNSUPPORTED
CB-EDA-0760,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 110.,UNSUPPORTED
CB-EDA-0761,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 111.,UNSUPPORTED
CB-EDA-0762,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 112.,UNSUPPORTED
CB-EDA-0763,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 113.,UNSUPPORTED
CB-EDA-0764,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 114.,UNSUPPORTED
CB-EDA-0765,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 115.,UNSUPPORTED
CB-EDA-0766,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 116.,UNSUPPORTED
CB-EDA-0767,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 117.,UNSUPPORTED
CB-EDA-0768,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 118.,UNSUPPORTED
CB-EDA-0769,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 119.,UNSUPPORTED
CB-EDA-0770,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 120.,UNSUPPORTED
CB-EDA-0771,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 121.,UNSUPPORTED
CB-EDA-0772,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 122.,UNSUPPORTED
CB-EDA-0773,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 123.,UNSUPPORTED
CB-EDA-0774,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 124.,UNSUPPORTED
CB-EDA-0775,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 125.,UNSUPPORTED
CB-EDA-0776,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 126.,UNSUPPORTED
CB-EDA-0777,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 127.,UNSUPPORTED
CB-EDA-0778,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 128.,UNSUPPORTED
CB-EDA-0779,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 129.,UNSUPPORTED
CB-EDA-0780,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 130.,UNSUPPORTED
CB-EDA-0781,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 131.,UNSUPPORTED
CB-EDA-0782,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 132.,UNSUPPORTED
CB-EDA-0783,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 133.,UNSUPPORTED
CB-EDA-0784,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 134.,UNSUPPORTED
CB-EDA-0785,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 135.,UNSUPPORTED
CB-EDA-0786,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 136.,UNSUPPORTED
CB-EDA-0787,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 137.,UNSUPPORTED
CB-EDA-0788,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 138.,UNSUPPORTED
CB-EDA-0789,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 139.,UNSUPPORTED
CB-EDA-0790,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 140.,UNSUPPORTED
CB-EDA-0791,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 141.,UNSUPPORTED
CB-EDA-0792,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 142.,UNSUPPORTED
CB-EDA-0793,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 143.,UNSUPPORTED
CB-EDA-0794,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 144.,UNSUPPORTED
CB-EDA-0795,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 145.,UNSUPPORTED
CB-EDA-0796,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 146.,UNSUPPORTED
CB-EDA-0797,dfx_deployment_overclaims,dfx_overclaim,Partial reconfiguration deployed successfully for case 147.,UNSUPPORTED
CB-EDA-0798,dfx_deployment_overclaims,dfx_overclaim,The reconfigurable partition is field update ready for case 148.,UNSUPPORTED
CB-EDA-0799,dfx_deployment_overclaims,dfx_overclaim,DFX deployment is complete for reconfiguration case 149.,UNSUPPORTED
CB-EDA-0800,dfx_deployment_overclaims,dfx_overclaim,The modules are suitable for runtime reconfiguration in case 150.,UNSUPPORTED
CB-EDA-0801,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 1.,UNSUPPORTED
CB-EDA-0802,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 2.,UNSUPPORTED
CB-EDA-0803,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 3.,UNSUPPORTED
CB-EDA-0804,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 4.,UNSUPPORTED
CB-EDA-0805,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 5.,UNSUPPORTED
CB-EDA-0806,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 6.,UNSUPPORTED
CB-EDA-0807,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 7.,UNSUPPORTED
CB-EDA-0808,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 8.,UNSUPPORTED
CB-EDA-0809,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 9.,UNSUPPORTED
CB-EDA-0810,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 10.,UNSUPPORTED
CB-EDA-0811,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 11.,UNSUPPORTED
CB-EDA-0812,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 12.,UNSUPPORTED
CB-EDA-0813,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 13.,UNSUPPORTED
CB-EDA-0814,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 14.,UNSUPPORTED
CB-EDA-0815,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 15.,UNSUPPORTED
CB-EDA-0816,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 16.,UNSUPPORTED
CB-EDA-0817,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 17.,UNSUPPORTED
CB-EDA-0818,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 18.,UNSUPPORTED
CB-EDA-0819,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 19.,UNSUPPORTED
CB-EDA-0820,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 20.,UNSUPPORTED
CB-EDA-0821,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 21.,UNSUPPORTED
CB-EDA-0822,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 22.,UNSUPPORTED
CB-EDA-0823,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 23.,UNSUPPORTED
CB-EDA-0824,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 24.,UNSUPPORTED
CB-EDA-0825,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 25.,UNSUPPORTED
CB-EDA-0826,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 26.,UNSUPPORTED
CB-EDA-0827,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 27.,UNSUPPORTED
CB-EDA-0828,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 28.,UNSUPPORTED
CB-EDA-0829,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 29.,UNSUPPORTED
CB-EDA-0830,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 30.,UNSUPPORTED
CB-EDA-0831,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 31.,UNSUPPORTED
CB-EDA-0832,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 32.,UNSUPPORTED
CB-EDA-0833,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 33.,UNSUPPORTED
CB-EDA-0834,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 34.,UNSUPPORTED
CB-EDA-0835,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 35.,UNSUPPORTED
CB-EDA-0836,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 36.,UNSUPPORTED
CB-EDA-0837,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 37.,UNSUPPORTED
CB-EDA-0838,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 38.,UNSUPPORTED
CB-EDA-0839,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 39.,UNSUPPORTED
CB-EDA-0840,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 40.,UNSUPPORTED
CB-EDA-0841,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 41.,UNSUPPORTED
CB-EDA-0842,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 42.,UNSUPPORTED
CB-EDA-0843,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 43.,UNSUPPORTED
CB-EDA-0844,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 44.,UNSUPPORTED
CB-EDA-0845,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 45.,UNSUPPORTED
CB-EDA-0846,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 46.,UNSUPPORTED
CB-EDA-0847,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 47.,UNSUPPORTED
CB-EDA-0848,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 48.,UNSUPPORTED
CB-EDA-0849,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 49.,UNSUPPORTED
CB-EDA-0850,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 50.,UNSUPPORTED
CB-EDA-0851,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 51.,UNSUPPORTED
CB-EDA-0852,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 52.,UNSUPPORTED
CB-EDA-0853,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 53.,UNSUPPORTED
CB-EDA-0854,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 54.,UNSUPPORTED
CB-EDA-0855,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 55.,UNSUPPORTED
CB-EDA-0856,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 56.,UNSUPPORTED
CB-EDA-0857,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 57.,UNSUPPORTED
CB-EDA-0858,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 58.,UNSUPPORTED
CB-EDA-0859,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 59.,UNSUPPORTED
CB-EDA-0860,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 60.,UNSUPPORTED
CB-EDA-0861,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 61.,UNSUPPORTED
CB-EDA-0862,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 62.,UNSUPPORTED
CB-EDA-0863,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 63.,UNSUPPORTED
CB-EDA-0864,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 64.,UNSUPPORTED
CB-EDA-0865,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 65.,UNSUPPORTED
CB-EDA-0866,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 66.,UNSUPPORTED
CB-EDA-0867,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 67.,UNSUPPORTED
CB-EDA-0868,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 68.,UNSUPPORTED
CB-EDA-0869,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 69.,UNSUPPORTED
CB-EDA-0870,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 70.,UNSUPPORTED
CB-EDA-0871,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 71.,UNSUPPORTED
CB-EDA-0872,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 72.,UNSUPPORTED
CB-EDA-0873,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 73.,UNSUPPORTED
CB-EDA-0874,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 74.,UNSUPPORTED
CB-EDA-0875,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 75.,UNSUPPORTED
CB-EDA-0876,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 76.,UNSUPPORTED
CB-EDA-0877,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 77.,UNSUPPORTED
CB-EDA-0878,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 78.,UNSUPPORTED
CB-EDA-0879,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 79.,UNSUPPORTED
CB-EDA-0880,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 80.,UNSUPPORTED
CB-EDA-0881,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 81.,UNSUPPORTED
CB-EDA-0882,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 82.,UNSUPPORTED
CB-EDA-0883,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 83.,UNSUPPORTED
CB-EDA-0884,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 84.,UNSUPPORTED
CB-EDA-0885,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 85.,UNSUPPORTED
CB-EDA-0886,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 86.,UNSUPPORTED
CB-EDA-0887,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 87.,UNSUPPORTED
CB-EDA-0888,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 88.,UNSUPPORTED
CB-EDA-0889,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 89.,UNSUPPORTED
CB-EDA-0890,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 90.,UNSUPPORTED
CB-EDA-0891,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 91.,UNSUPPORTED
CB-EDA-0892,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 92.,UNSUPPORTED
CB-EDA-0893,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 93.,UNSUPPORTED
CB-EDA-0894,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 94.,UNSUPPORTED
CB-EDA-0895,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 95.,UNSUPPORTED
CB-EDA-0896,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 96.,UNSUPPORTED
CB-EDA-0897,bitstream_overclaims,bitstream_overclaim,Partial bitstream generated successfully for module 97.,UNSUPPORTED
CB-EDA-0898,bitstream_overclaims,bitstream_overclaim,The configuration image is loadable on the target for case 98.,UNSUPPORTED
CB-EDA-0899,bitstream_overclaims,bitstream_overclaim,A programming image was produced for case 99.,UNSUPPORTED
CB-EDA-0900,bitstream_overclaims,bitstream_overclaim,The bitstream verified runtime behavior for case 100.,UNSUPPORTED
CB-EDA-0901,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 1, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0902,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 2, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0903,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 3.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0904,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 4, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0905,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 5, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0906,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 6.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0907,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 7, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0908,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 8, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0909,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 9.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0910,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 10, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0911,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 11, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0912,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 12.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0913,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 13, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0914,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 14, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0915,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 15.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0916,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 16, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0917,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 17, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0918,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 18.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0919,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 19, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0920,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 20, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0921,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 21.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0922,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 22, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0923,ambiguous_claims,ambiguous_external,"The result could be implementation-ready for case 23, but requires external evidence.",NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0924,ambiguous_claims,ambiguous_external,The case has hardware-like implications and needs external evidence for stronger claims 24.,NEEDS_EXTERNAL_EVIDENCE
CB-EDA-0925,ambiguous_claims,ambiguous_external,"The package may support external tool analysis for case 25, which needs external evidence.",NEEDS_EXTERNAL_EVIDENCE
